"","ERR188044","ERR188104","ERR188234","ERR188245","ERR188257","ERR188273","ERR188337","ERR188383","ERR188401","ERR188428","ERR188454","ERR204916"
"NM_001300884",8.56843043211986,8.71177141554771,8.44000181656252,7.73489566875631,9.374623802134,7.79345927812807,8.56697853984702,8.94241887327873,8.68740375832856,8.77989235943696,8.55707646230175,7.70662113091051
"NM_052906",7.77023532087404,7.38205262846644,7.38205262846644,7.82901473528779,7.38205262846644,7.38205262846644,7.86853550597244,7.98801266102581,7.38205262846644,8.07407166508101,7.85088498473746,7.93236865004027
"NM_001300867",10.0989227513281,10.0764215095047,9.99644478610915,10.1559001734309,10.1704112790928,9.85012415581041,10.2277928209199,10.0509324352262,9.89458996867169,10.0268029680731,10.0924519461836,9.87028025533777
"NM_001303618",10.876863869203,11.5256428312035,10.0772614035048,9.94426837153153,10.548101814199,10.5679527172472,10.4205289955901,10.5618918335789,10.7625883680081,10.4114071328189,10.6053095363921,10.5857256551192
"NM_001300869",7.38205262846644,8.1919257033849,8.23692403448281,7.73489566875631,7.38205262846644,8.28395700382055,8.23351175121998,7.38205262846644,8.19207376910734,8.42781960535162,7.70278987846937,7.70662113091051
"NM_015358",9.73416928896414,9.72392343298664,9.48318587545516,9.25180736381485,9.57362038358114,9.49778077094037,9.67834079466288,9.80238094328965,9.45755580631233,9.68403496529604,9.58596726495739,9.56114281837542
"NM_000334",8.07066183551713,8.03073497371425,8.23692403448281,8.08668545714313,7.94588019861319,8.17053704815526,8.08396959977745,8.03036193372651,8.00650904286562,8.02980680031003,8.1271279778297,7.89806942310973
"NM_015146",10.1237021134653,10.2198899429771,10.2038083839542,9.94426837153153,9.91574757349706,10.3618971766291,10.5638025953283,10.2004542205403,10.7121126305871,10.4045342489031,10.039332476574,10.5150075728526
"NM_001014831",7.38205262846644,8.12988612074283,7.38205262846644,8.38623754820054,8.12392422208357,8.36759398972474,7.68230897063899,7.38205262846644,8.36066956721973,7.38205262846644,7.38205262846644,8.21437291345317
"NM_001142353",9.90938727869374,10.086500969672,10.2315122646877,10.1998586067395,10.1692772044402,9.72112046524674,9.67593411689297,10.053213349413,9.9857341543389,10.1561921222391,10.0913871399471,10.1243785740311
"NM_002221",10.1532333809049,9.83580511829572,10.2156258512475,10.0955970994072,9.97014290845203,10.6253305068829,9.85454022370616,9.82392989514535,10.1294902196862,9.95826722692192,9.29220785422994,9.88176110849356
"NR_120610",8.34465008733526,8.11960099911467,8.50857208883929,8.45311335758826,8.47964334457887,8.41782318380315,8.44696017482821,8.43419092036521,8.33565130864036,8.61275628489443,8.66024396519899,8.66574868214756
"NM_002220",8.24567786133671,8.21459971957903,8.15957699866399,8.04676752714625,8.46544067028267,8.12698641010869,8.33112496335958,8.49234922147802,8.63927301870401,8.30627211975163,8.49226592623857,8.51783198125038
"NM_145640",8.73526432400337,8.65500641867744,8.76795002839621,8.6380418971917,7.71742585086582,8.63793501357468,8.45070509081503,8.53295608729904,9.01965365886136,8.63449498365747,9.10357225992115,9.0041563768192
"NM_031283",7.90122037819819,7.93145642722502,7.90431684921004,8.13588164497456,7.38205262846644,7.38205262846644,7.97578552074458,7.93398510271807,7.80820419906351,8.05307059432519,8.00337705141675,7.8553584575989
"NM_001300860",7.77023532087404,7.68347298157834,8.58722771975288,7.73489566875631,7.71742585086582,7.79345927812807,7.68230897063899,8.93744564103579,8.48556486997333,7.73954057202614,8.7085071687031,7.70662113091051
"NM_020883",7.99440374922846,7.95579453651494,8.03180250752886,7.96772790127003,7.94588019861319,8.14971792287361,7.99516256018615,7.93398510271807,7.38205262846644,7.38205262846644,7.98125741846107,8.00854272814159
"NM_001113363",8.65493122064548,9.40199156466272,8.44769280619001,8.86290525105164,9.0965149739406,9.16937695129162,9.63933596958931,9.98316763244908,9.01965365886136,9.66883577913287,9.64390823028786,9.64607561943491
"NM_000426",7.82624916454103,7.82826480064031,7.87086803190946,7.38205262846644,7.71742585086582,7.89331370231568,7.68230897063899,7.8996352211576,7.7531740079569,7.83413072323544,7.89342555611196,7.89806942310973
"NM_002889",7.95353097333811,7.38205262846644,7.95678430038192,8.15025624716433,8.25007116404094,7.38205262846644,7.95425960198817,8.38379693381552,7.93329526599982,7.38205262846644,7.38205262846644,8.32986484277494
"NM_001024599",8.05744137411784,7.38205262846644,8.0469290316163,8.30609049895735,8.02312529359321,8.12698641010869,8.24667778128716,7.79923065327577,7.97334779163655,9.31734892623057,7.85088498473746,8.04686773906571
"NM_017812",10.6161672864144,10.9908050630894,10.7084290219468,10.876038110479,10.9519448050601,10.6268111599449,10.8782031076455,10.9690217428191,11.1904271641284,10.7773922695012,10.8107385877185,10.9100405860565
"NM_003504",9.79057701417394,10.2585284026922,9.98170092529389,10.0341029111629,9.94253916050914,9.99827554683251,10.0991812999784,10.1828446991157,10.6566668627142,10.041600667745,9.71073178895391,10.0874035859705
"NM_015149",8.29879388947369,7.38205262846644,7.38205262846644,7.38205262846644,8.43056413544731,7.38205262846644,8.44696017482821,8.29362548667804,8.17074892001412,8.38901686145869,8.4587654762375,7.38205262846644
"NM_001145856",7.6817564582512,7.7721423711094,7.68422362081375,9.12293305533502,9.2465150532746,7.79345927812807,7.68230897063899,7.70791347455429,8.7704175946971,7.83413072323544,7.85088498473746,7.70662113091051
"NM_004502",8.46765557682487,8.3977795598196,8.45899772632888,8.48587972328864,8.65866766299747,8.3781438692764,8.3735091995716,8.39436497632148,8.48556486997333,8.50737789019057,8.64456894422305,8.56367507395179
"NM_001122979",7.82624916454103,8.1492265382465,7.68422362081375,7.38205262846644,8.02312529359321,7.38205262846644,7.68230897063899,7.8996352211576,8.20540272503963,7.97354073447661,7.38205262846644,7.38205262846644
"NM_001001664",10.2807558598338,10.3382626528347,10.1755678305869,9.89479792635187,10.2183594531904,10.4360582782942,10.4476287814198,10.1921938953934,9.92236804597582,10.3802239549461,10.3467092674144,10.4656404415816
"NM_001142676",7.38205262846644,7.38205262846644,7.68422362081375,7.73489566875631,8.16157196167982,7.79345927812807,7.68230897063899,7.70791347455429,7.66642725412686,7.38205262846644,7.70278987846937,7.70662113091051
"NM_018584",7.38205262846644,7.38205262846644,7.38205262846644,8.35190691851355,8.07916731534337,7.38205262846644,7.38205262846644,7.85686651298323,8.40996719070216,7.89365224904039,7.95631520393151,8.02858258151024
"NM_001270875",10.1219461308618,10.0287490711931,10.2837883606805,10.0511350858548,10.2455284493293,10.393396032175,10.2187377592946,10.363021052237,10.073051276857,10.1589101294144,10.0623372662846,9.95965261761895
"NM_145858",9.12456646823334,9.14086849918233,8.99572748197674,9.23193661399719,9.09411852528665,9.0988551430546,9.15375937805867,9.25067839308631,9.24153934300982,9.12698856219809,9.0206331425861,9.11465021704042
"NM_001105247",8.50892282209418,8.40200116548961,8.68111513026208,8.9297068529776,9.03785707824081,8.61195350278212,8.21257837240706,8.67292967214167,8.64632793015451,7.73954057202614,9.03405740713069,8.6938911896035
"NM_006270",8.82274122755418,8.59675544060247,8.70928514055692,8.71643702709402,8.73552463205105,8.5918234879337,8.52018896215316,8.69803858968886,8.65563641486517,8.80511178773474,8.89341578464325,8.8579467696993
"NM_001193334",7.6817564582512,7.90337491975279,7.90431684921004,8.02365393345348,7.38205262846644,7.95619655361961,7.68230897063899,7.38205262846644,7.66642725412686,8.02980680031003,7.38205262846644,7.38205262846644
"NM_001178115",7.38205262846644,8.33347816602003,8.37760940469468,8.24340719950075,8.31141395000989,8.42719433503296,8.21257837240706,8.19839385358025,8.19207376910734,8.34615537709289,8.32239950614736,8.31108285684192
"NM_001267723",8.89146183334167,9.03084425948628,9.09264098127839,9.20416586050889,9.33451963827519,9.16125601009537,9.23792972066387,9.3074680252715,9.16828769360897,9.08458597710791,9.24488137355389,9.30171094639279
"NM_032020",10.2593280972161,10.3588641339608,9.98663233332985,10.1200198689299,9.81056820861365,10.1012309296399,9.9280628434935,10.0769481946538,10.0561668429461,9.97069217284325,10.1072776447051,10.1822661284954
"NM_032667",8.13701079201806,8.16716410730239,7.68422362081375,8.40551862312636,8.40389891266815,8.04136482467228,8.46539589558799,9.55876817529851,8.49758786708017,8.44601160531438,8.31011100334936,8.32986484277494
"NM_001195100",9.30012208011673,9.23320408067193,9.00161857331086,9.02246213314625,9.28908502472662,9.11576054229994,9.34968447710058,8.76662832967505,9.20683644465513,9.0230189055631,8.74872606236051,9.24529052195959
"NM_003828",7.6817564582512,8.22176634858661,8.01550095216506,7.73489566875631,8.33181575423281,8.46286309929104,8.27141583622175,8.23361537793626,8.1392429147673,7.73954057202614,8.3514014871875,8.16658856164022
"NM_001783",12.6859111514827,12.4732624549602,13.3817337879633,13.5197124705307,13.0827867756563,13.042497509641,12.8480907817446,13.0057801768131,12.5327476936685,13.0322440961923,13.3289128843418,12.5363720132805
"NM_198439",8.55640267080747,8.56111343070058,8.52190857731352,8.6702832007933,8.46544067028267,8.35675258560624,8.49351996260079,8.63711304890132,8.35251309716335,8.53303762863124,8.58866606597801,8.56367507395179
"NM_181873",7.6817564582512,7.90337491975279,8.08685388819175,7.73489566875631,7.71742585086582,7.89331370231568,7.68230897063899,8.03036193372651,7.66642725412686,7.38205262846644,7.38205262846644,7.70662113091051
"NM_020310",9.07441961497673,9.06475259591907,9.40687611792883,9.12831319722689,9.05275081884109,9.32661719509026,9.27028595666748,9.06114922642773,9.13638996596166,9.0903125125176,9.25064215045094,8.99473925257529
"NM_001286640",8.1061991088787,7.68347298157834,7.68422362081375,8.48587972328864,7.71742585086582,7.79345927812807,7.68230897063899,7.70791347455429,7.66642725412686,7.73954057202614,7.79356139532279,7.70662113091051
"NM_001014838",7.38205262846644,7.38205262846644,7.68422362081375,7.38205262846644,7.38205262846644,8.12698641010869,7.38205262846644,7.38205262846644,7.38205262846644,7.38205262846644,7.98125741846107,7.38205262846644
"NM_052902",9.605375135201,9.43696100477727,9.69622177180946,9.40836428727661,9.45349130069391,9.39409557060123,9.44918019382949,9.45000398678105,9.43648525723776,9.50929569879535,9.53502031243754,9.4364552756961
"NM_145111",8.84247441486002,9.01743281613805,8.72180492791691,8.84975957944112,8.88479656861341,8.86298719497887,9.00219639803749,8.95967887071305,8.84724513567031,8.80866751673695,8.81680055291304,8.96850126145133
"NM_024032",7.6817564582512,7.68347298157834,7.68422362081375,7.73489566875631,7.71742585086582,7.79345927812807,7.68230897063899,8.326220179105,7.66642725412686,7.73954057202614,8.24842259168851,7.70662113091051
"NR_026774",8.04336512994441,8.03073497371425,8.01550095216506,7.96772790127003,7.38205262846644,8.10186224748642,7.95425960198817,7.96290500868477,8.20540272503963,8.05307059432519,8.04149416049123,8.07935998021362
"NM_016142",11.3271645516461,10.6452734176719,10.9621796047873,11.1312718936578,10.774795726097,11.097689483099,11.1176279045514,11.525145069013,10.7327100817426,11.2960273844626,11.1620473189703,11.0608114536701
"NM_015434",10.2521152071741,10.3649132997667,10.3155379670463,10.2301085445834,10.1184810950114,10.0451855575204,10.5585650114535,10.5350609981599,10.5204902010135,10.2949256971517,9.62485627551178,10.1760619476423
"NR_026575",7.38205262846644,7.90337491975279,7.90431684921004,7.96772790127003,8.13712940007667,8.10186224748642,8.01282349305516,7.98801266102581,7.38205262846644,7.97354073447661,8.02330979632622,7.38205262846644
"NM_001166167",8.78449707498868,8.51665833374375,7.68422362081375,7.73489566875631,8.38129632076928,7.79345927812807,8.34096469777805,9.0030679163827,9.50474110586662,7.38205262846644,8.62857038312147,8.6908093729792
"NM_020313",9.8114403555273,9.93551409583249,10.2829857433369,9.99796027521735,9.96753668645411,9.79364176688006,9.76237625551588,10.0279230060322,10.0464293187758,9.9106930091888,9.96221943897193,9.74870332524357
"NM_001199096",7.6817564582512,7.68347298157834,7.68422362081375,7.73489566875631,7.71742585086582,7.79345927812807,7.68230897063899,7.70791347455429,7.66642725412686,7.73954057202614,8.1271279778297,7.70662113091051
"NM_001780",11.2878517862319,11.0155104826687,11.3082427060332,10.9410013392093,10.7679907366721,11.1532471178286,10.5742229695476,11.1709270354053,10.7590741506307,10.7356574434495,11.6907401329557,10.9950781063731
"NM_001286646",8.72073715351702,8.6603279459019,8.56317934831911,8.56896818720818,8.6861686075013,8.6250592976386,8.58762191912043,8.49234922147802,8.71156752822931,8.64301574631827,8.74024798332335,8.55628263478882
"NR_026770",8.04336512994441,7.95579453651494,8.09872178837797,7.99763865353364,7.97514150556267,7.38205262846644,8.02907973195262,8.09588983893133,8.14750076999602,7.38205262846644,7.89342555611196,8.07935998021362
"NM_001242500",8.45310261471499,8.26143562057462,7.68422362081375,7.73489566875631,8.20442024866443,7.38205262846644,7.68230897063899,7.38205262846644,7.66642725412686,7.73954057202614,7.70278987846937,8.29122446168226
"NM_001129729",7.6817564582512,8.1919257033849,8.33499762393002,7.93227931244036,7.71742585086582,7.79345927812807,8.22670160888939,7.70791347455429,8.21183306910282,8.27066564452412,7.70278987846937,8.36476085396691
"NM_001297657",7.6817564582512,7.68347298157834,7.68422362081375,7.73489566875631,7.71742585086582,7.79345927812807,7.68230897063899,7.70791347455429,7.66642725412686,7.73954057202614,7.70278987846937,7.70662113091051
"NM_001098637",7.6817564582512,7.68347298157834,7.68422362081375,7.73489566875631,7.71742585086582,7.79345927812807,8.11778360680905,8.37294682507531,7.97334779163655,7.73954057202614,8.3624003122858,7.70662113091051
"NM_001316976",7.6817564582512,7.7721423711094,8.22308219881018,7.38205262846644,8.25841424260129,7.38205262846644,8.19770750398098,7.70791347455429,7.38205262846644,7.38205262846644,8.23289275049968,8.04686773906571
"NM_033380",8.01205092070038,7.82826480064031,7.829145942891,7.38205262846644,7.86795281326558,7.79345927812807,7.38205262846644,7.38205262846644,7.38205262846644,7.38205262846644,7.98125741846107,7.96124283304956
"NM_018051",8.99377632718985,9.26597404595395,9.0722938902419,8.94510921502189,8.94495301775363,8.84767994721483,9.11156095073595,9.09488362870754,9.08797921735706,8.93000806149459,8.82730888543162,9.03661979634328
"NM_152357",8.72802838647486,8.88395296260648,8.70928514055692,8.79563471912513,8.7419137294636,8.8830995354849,8.82046313125842,8.67292967214167,8.7201973873652,8.79437523119968,8.72306703767064,8.79866646332945
"NM_001308258",8.8093936678108,8.83615261196402,9.00553196685716,9.22692645395007,8.80968017259192,8.45419757428845,8.92687100012032,8.64374715241137,8.7028559030752,7.73954057202614,8.50822301402566,8.54501750191406
"NM_001789",9.93261223671544,10.0928788300459,10.0965507657099,9.92437615914306,10.086406928061,10.0799311094801,9.79597891982625,9.99389386121626,10.0984069968164,9.73051164126029,9.7231771540222,10.0116537736867
"NM_145859",9.39378250586029,9.58574657205731,9.34027185243504,9.45197713523861,9.58389733429983,9.21717563959105,9.35119872263281,9.74562919411962,9.54809839465929,9.42110336385124,9.65406204861065,9.4724887054
"NM_001297656",7.38205262846644,7.38205262846644,7.38205262846644,7.38205262846644,8.10994322192138,7.38205262846644,7.38205262846644,8.27243816488875,7.38205262846644,7.38205262846644,7.38205262846644,7.38205262846644
"NR_038980",8.05744137411784,7.97735336117963,7.38205262846644,7.38205262846644,8.02312529359321,7.38205262846644,7.92995691315467,7.85686651298323,7.99062066545839,8.05307059432519,7.89342555611196,7.93236865004027
"NM_033142",7.38205262846644,7.38205262846644,7.829145942891,7.38205262846644,7.38205262846644,7.38205262846644,7.82689805970893,7.8996352211576,7.38205262846644,7.38205262846644,7.89342555611196,7.38205262846644
"NM_020311",9.22322817480211,9.90062031510401,9.53276933190998,9.37248837854787,9.43654932164482,8.97913964571771,9.99318805643622,9.36212433301891,10.3073096312789,10.2998651859817,9.09293168148871,9.44511820496862
"NM_001197296",7.77023532087404,7.7721423711094,7.38205262846644,7.38205262846644,7.80974409863031,7.38205262846644,7.86853550597244,7.38205262846644,7.38205262846644,7.38205262846644,7.38205262846644,7.38205262846644
"NM_014004",7.38205262846644,7.38205262846644,7.38205262846644,7.38205262846644,7.38205262846644,7.38205262846644,7.95425960198817,7.70791347455429,7.38205262846644,7.38205262846644,7.38205262846644,7.98630854925653
"NR_026849",8.46765557682487,8.5361383569864,8.363922884285,8.45873003308671,8.35113057689759,8.2971964810893,8.44696017482821,8.51707824698764,8.57505980034808,8.37524052466136,8.53878439384149,8.52179798312006
"NR_029374",7.38205262846644,8.13974845921647,8.09872178837797,8.08668545714313,8.22355383424247,7.95619655361961,8.24016752366501,7.93398510271807,8.21811937165594,8.09326002622613,8.17068546454184,7.93236865004027
"NR_073568",7.38205262846644,7.38205262846644,8.16839820017412,7.38205262846644,7.71742585086582,7.79345927812807,7.68230897063899,7.38205262846644,7.66642725412686,7.38205262846644,7.70278987846937,7.70662113091051
"NM_001293557",9.64513152553887,10.063490726153,9.16079643139554,9.47117354360822,9.69386797749827,9.64179409104498,9.71513258603028,9.55554318881453,9.91525083257437,9.54933773391286,10.1375141347611,10.061844913551
"NM_001278445",7.6817564582512,7.68347298157834,7.68422362081375,7.73489566875631,8.53283473423809,7.79345927812807,7.90191397025214,8.33239167426536,8.25322025634924,7.73954057202614,7.70278987846937,7.70662113091051
"NM_001167579",7.90122037819819,7.90337491975279,7.38205262846644,7.88826091837686,7.38205262846644,7.95619655361961,7.92995691315467,7.93398510271807,7.38205262846644,7.89365224904039,7.85088498473746,7.38205262846644
"NM_032389",11.1526403952398,11.0393454214552,11.3446493757219,11.0567852458287,10.926883005796,11.0779884026655,10.8241809499081,10.9940762963761,11.0781809671599,11.1686620851968,10.8094267744411,10.878030592404
"NM_130472",9.70275409693779,8.96644160179777,8.32483124222124,9.03111286866841,8.09507195649042,9.40446663942416,9.17440736000492,9.08148547163655,8.65794659141745,9.43918654829715,8.66642923015978,9.00180814898333
"NM_174889",9.12280528196326,9.25458791951516,9.4719274877041,9.76824965655335,9.50674267330266,9.35897413625966,9.30506889887262,9.47756188478441,9.49159087917689,9.30260588462391,9.35776496753126,9.3833405174261
"NM_001258040",8.49891228851256,7.38205262846644,7.68422362081375,7.38205262846644,7.71742585086582,8.48797454135735,7.38205262846644,7.70791347455429,7.38205262846644,7.38205262846644,7.38205262846644,7.70662113091051
"NM_001080527",8.725604204802,8.42649475192026,8.54449918543131,8.06762854714408,8.19433614138616,9.17745288088154,8.51692714676594,8.18884394165279,8.17074892001412,8.27993587046271,8.22480989892148,8.69696227380935
"NM_001004067",7.6817564582512,7.38205262846644,7.68422362081375,7.73489566875631,7.71742585086582,7.79345927812807,7.68230897063899,7.70791347455429,7.66642725412686,7.73954057202614,7.79356139532279,7.38205262846644
"NM_194434",11.49640832428,11.5854109269615,11.5045857981064,11.9509086287816,11.6233148255898,11.686742764904,11.7969885457402,11.6805207908652,11.5068612776513,11.6870540415055,11.5445807626404,11.531474003964
"NM_020927",7.82624916454103,7.38205262846644,7.38205262846644,7.38205262846644,7.94588019861319,8.04136482467228,7.95425960198817,7.79923065327577,7.97334779163655,7.83413072323544,7.38205262846644,7.8553584575989
"NM_145271",8.586045602135,8.47899273996867,8.31963791380726,8.56896818720818,8.58914797644361,8.10186224748642,8.57590823032046,8.49655236727688,8.43091191195454,8.42158903029172,8.71143752661276,8.54501750191406
"NM_017817",8.92849452508583,9.26272990872903,8.92916725786968,8.46977025876567,8.5735814953987,8.69341450937949,8.88330050194582,8.99115385175652,8.98248184559141,8.68026441238884,8.77921814084102,9.14895544792419
"NM_024860",9.30479606936365,9.45838752473591,9.42305489644967,9.11753280571945,9.45161883760638,9.36252507376577,9.33445425612232,9.38050231818769,9.33426955610735,9.45925817605415,9.41364062732264,9.36153089500534
"NM_001288771",7.38205262846644,7.38205262846644,7.38205262846644,8.13588164497456,7.38205262846644,7.38205262846644,7.38205262846644,7.70791347455429,8.11262338642872,8.30627211975163,7.70278987846937,7.70662113091051
"NR_120682",7.97504130801363,8.17568054652097,8.18518545765886,8.17674099754873,8.12392422208357,8.20777143744081,8.07148303561929,8.17894070084283,8.09304167243384,7.73954057202614,8.16048841361342,8.27729694339529
"NM_001190764",8.0282941213343,7.97735336117963,8.03180250752886,8.25316038898588,8.25841424260129,7.38205262846644,8.16525128454877,8.36740897204802,8.15549108539316,7.38205262846644,8.13876131746647,8.19626174191956
"NM_021202",9.16278072548363,8.9584234611985,9.53547371918973,8.85305960680542,8.79767571578884,9.59439255915238,8.89381180610178,8.93993461647645,8.68740375832856,8.99883311900863,9.04514665879875,8.90180867194027
"NM_001281482",8.37675606523869,8.28530212040631,8.12077331726375,8.4751981798294,8.21414930464781,8.27015864070458,8.32101048758929,8.414733765605,8.39541858439136,7.38205262846644,8.3514014871875,7.38205262846644
"NM_001199821",7.38205262846644,8.04584457322799,7.38205262846644,7.96772790127003,7.97514150556267,8.10186224748642,7.97578552074458,7.38205262846644,8.04790726233461,7.38205262846644,7.38205262846644,7.38205262846644
"NR_045104",10.1157834001562,9.89332973890028,10.2603319634332,9.41499207465433,9.73281551205635,10.3060167881686,9.84173234028246,9.77497916874439,9.64186902485375,9.91873229644628,9.86087273904021,9.42598943298649
"NM_001282771",7.38205262846644,7.68347298157834,7.68422362081375,7.73489566875631,7.71742585086582,7.79345927812807,7.68230897063899,7.70791347455429,7.66642725412686,7.73954057202614,7.70278987846937,7.70662113091051
"NM_017671",8.1967654807302,8.1919257033849,7.99779218529003,8.06762854714408,8.06204685048433,7.38205262846644,8.12804879696559,7.38205262846644,8.02124229378333,8.00362908703906,8.29081476863553,8.3863880811594
"NM_001040424",9.13683509940518,9.34941349430536,9.26557184812436,8.48056736382084,9.19821031878488,9.17745288088154,9.01562631011409,8.70112713333691,8.82804101622392,9.22135697431572,9.40160248529728,8.88136229655754
"NM_001160183",7.6817564582512,8.38920622487738,8.15043644833837,7.38205262846644,8.38129632076928,7.79345927812807,8.18995800109842,7.38205262846644,7.66642725412686,8.40234653883518,7.70278987846937,7.38205262846644
"NM_017813",10.8186556376565,10.9105545874901,10.5238878459676,10.5969832920455,10.4780627826553,10.5984255475874,10.6495284732532,10.7054690453096,10.591251821671,10.6220135589992,10.9054267725358,10.8353905076701
"NM_001282776",7.38205262846644,7.38205262846644,7.68422362081375,7.73489566875631,8.35735390134772,7.38205262846644,7.68230897063899,7.70791347455429,7.66642725412686,7.38205262846644,8.5988599992549,7.38205262846644
"NM_001145951",8.0831375105201,8.26757207456717,8.21590415058775,8.02365393345348,8.31834599956511,8.22465170761629,8.23351175121998,8.21655172756505,8.1392429147673,8.15729267039866,8.18049492153708,8.13301169432355
"NM_001105244",7.6817564582512,7.68347298157834,7.77297612490414,7.73489566875631,7.71742585086582,7.89331370231568,7.77084923101671,7.70791347455429,7.66642725412686,7.38205262846644,7.92757564832922,7.70662113091051
"NM_001134851",8.17283299856935,8.12988612074283,7.38205262846644,8.49634114590977,8.06204685048433,8.14971792287361,8.22670160888939,7.38205262846644,8.51511924464869,8.11096033269773,8.05824594798358,8.34186236602246
"NM_001128847",10.7976346334684,11.0803137875937,11.034977613485,10.6095815464088,10.5410681038865,10.6905561075397,10.6088649901645,10.2599714557654,10.8909077445098,10.7338165292856,10.2362409721078,10.4110459122364
"NM_177422",7.6817564582512,7.68347298157834,7.68422362081375,7.73489566875631,7.71742585086582,7.79345927812807,7.68230897063899,7.70791347455429,7.66642725412686,7.73954057202614,7.70278987846937,7.70662113091051
"NM_001300862",9.07441961497673,9.0327496863868,8.95983417379714,9.16804027973243,8.97140423134248,9.2405012889016,9.03835074782488,9.24667926422021,9.04443761307222,9.13254917471765,9.02959699779003,9.03202828287915
"NM_001140",7.38205262846644,7.38205262846644,7.38205262846644,7.38205262846644,7.38205262846644,7.38205262846644,7.86853550597244,7.38205262846644,7.80820419906351,7.83413072323544,7.79356139532279,7.8553584575989
"NR_024065",7.38205262846644,7.86995372709042,7.829145942891,7.38205262846644,7.86795281326558,7.38205262846644,7.38205262846644,7.8996352211576,7.80820419906351,7.38205262846644,7.79356139532279,8.07935998021362
"NM_005001",10.1880646906331,10.3181475538094,10.4142299138458,10.6429828229631,10.3792149746172,10.4856808290081,10.0702049722053,10.573130465337,10.3039026253704,10.3182415371789,10.5107305880042,10.3368217176565
"NR_026844",9.07259575588612,8.6838577068472,8.78909899782656,8.75320854432455,8.7701688560166,8.92237432534453,9.04397458784211,8.61685103203478,8.63927301870401,8.77989235943696,8.65087626293581,8.82058044613452
"NM_001204818",8.97628553296575,8.87325430262015,8.78909899782656,9.15227957687425,8.99219627932833,8.89303373519886,9.19813280987334,8.90974699367876,8.88843480430609,8.98965262448728,8.82469088306576,8.75921623484422
"NM_001123377",12.1626706744408,12.2361687761953,12.6010000818865,12.1181734650858,12.079099989028,12.1558248720622,11.6550441893111,12.0340868764369,12.2667481552181,11.9615974603412,11.9067958767388,11.9165605053792
"NR_073475",9.36869964805583,9.16189877440874,8.99769399455553,7.73489566875631,9.64076724281873,9.33748335161753,9.60303767125747,9.50960508446247,9.15318557151405,9.69907335752725,9.08865324164202,9.67574205703667
"NM_001012969",8.55640267080747,8.65233232052899,8.40785721444159,8.68205263107811,8.54535968374931,8.41782318380315,8.54249914360701,8.5853272751321,8.61036879581765,8.51778706112573,8.51988384045911,8.65936412346666
"NM_152998",8.82495059089192,8.88820657807153,8.80984021885961,8.90783113985042,8.40389891266815,7.79345927812807,9.13457093952715,8.57811495396581,8.89211150875102,8.73519084264593,8.79548361727938,8.94664587755304
"NM_001286238",7.38205262846644,7.38205262846644,7.829145942891,7.73489566875631,7.71742585086582,7.79345927812807,7.82689805970893,7.38205262846644,7.66642725412686,7.73954057202614,7.38205262846644,7.8553584575989
"NM_001300865",9.85227475412123,9.57272929970723,9.62574881669661,9.8484415984109,9.63419377035031,9.46515520508373,9.64918805769811,9.71277459066818,9.72168168661542,9.51994332311436,9.651168358664,9.72762966518907
"NM_147163",7.6817564582512,8.70172165017553,8.49834659793822,9.75963123231316,7.71742585086582,7.79345927812807,8.3360778729697,7.70791347455429,8.5376464655919,8.95544814577354,7.70278987846937,7.70662113091051
"NM_001256667",8.23917570339086,8.36694866069295,8.24360824207439,8.66632297371492,8.29711778598062,7.38205262846644,8.42382727176071,7.79923065327577,7.38205262846644,7.73954057202614,8.42740088288943,7.38205262846644
"NM_014911",10.9687185614293,10.166438665489,10.2717026725456,10.2301085445834,10.6750118435586,10.220911773301,10.867015842532,10.1491080926665,10.251823533532,10.8057625701266,10.3680156982956,10.0278137278517
"NM_001010893",7.38205262846644,7.82826480064031,7.38205262846644,7.99763865353364,7.94588019861319,7.95619655361961,7.82689805970893,7.93398510271807,7.80820419906351,7.38205262846644,7.38205262846644,7.38205262846644
"NR_024549",8.57729918209092,8.49300753800823,8.52190857731352,7.73489566875631,8.80968017259192,8.68742882433217,8.74917172711038,8.36179181564247,7.38205262846644,8.36817072559144,8.38351088963982,8.8992710727023
"NR_073201",9.7828129938777,9.45980449597052,9.5136926368494,9.17065055585134,9.47944902228572,9.45521910058607,9.15202541482139,9.3823272758031,9.33158532618256,9.26254613341532,8.97026100306981,9.73609658519412
"NM_014912",8.21161951224755,8.18392755878237,8.22308219881018,8.51665635314687,7.71742585086582,7.79345927812807,8.58179173601834,8.414733765605,8.33131275786863,8.53303762863124,8.60890300199634,8.26274017177037
"NM_079421",8.82715568749571,8.78629447710707,8.98188195218664,8.68205263107811,8.61554285853293,9.00210021906588,8.7127990820958,8.80064300828688,8.65331954278275,9.02001870633238,8.92518513382155,8.93187206504206
"NM_001373",7.82624916454103,7.38205262846644,7.38205262846644,7.88826091837686,7.38205262846644,7.38205262846644,7.90191397025214,7.79923065327577,7.38205262846644,7.38205262846644,7.38205262846644,7.8553584575989
"NM_002225",10.8968285517343,10.5749060762815,11.0672736849213,10.3827878311752,10.3890121335662,10.9518383195517,10.30530381049,10.8392465220154,10.7439201975241,10.7328952312362,10.8717840593885,10.582582843598
"NM_021045",9.08712170980013,9.16710917065605,9.13605847985666,8.38623754820054,8.82450643801054,9.07311741605708,8.86200456529357,8.8709729646182,8.77449192953301,8.51778706112573,8.87847790319945,8.8992710727023
